title,url,publish_date,has_keyword,matched_keywords,fulltext,page_number,greenhouse gas,ghg,net-zero,carbon neutral,carbon neutrality,carbon emissions,climate change,carbon trading,carbon pricing,low-carbon,clean energy,greenhouse,carbon,environment,emission,environmental,emissions,sustainability
China to further curb over-packaging,https://english.www.gov.cn/policies/latestreleases/202209/08/content_WS6319ae19c6d0a757729dfc18.html,2022-09-08,True,environment,"The State Council released a circular on Sept 8, calling for further efforts to prevent over-packaging of goods.
The circular said a whole-chain administration system on over-packaging will be established by 2025, with improvements to be made in corresponding laws and regulations, standard systems, and industrial management.
Packaging producers should provide overall solutions that are reasonably designed, easy to recycle, cost less and save materials.
In production, manufacturers should operate in accordance with mandatory standards for restricting excessive packaging of goods. Drug manufacturers should optimize drug packaging specifications.
Sellers should be encouraged to require suppliers to provide simple and environment-friendly packaging, with strengthened supervision and guidance on the operation of e-commerce enterprises. Takeout food platforms should improve rules to require operators to cut down on the amount of packaging.
Delivery companies are encouraged to utilize light and sturdy cartons, according to the document.
For recycling, systems for renewable resource recycling and waste collection and transportation will be further improved.
The circular calls for robust supervision and law enforcement, related support systems, and strong leadership for the implementation.",24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
State Council praises typical efforts found in accountability inspection,https://english.www.gov.cn/policies/latestreleases/202209/28/content_WS6334420dc6d0a757729e0a35.html,2022-09-28,True,environment,"The General Office of the State Council approved praising exemplary experience and practice discovered in the ninth round of State Council's accountability inspection, according to a circular released on Sept 28.
The inspection, with a focus on supervising and inspecting local efforts in stabilizing economic performance, was conducted in 19 provincial-level regions and the Xinjiang Production and Construction Corps.
It has noticed some exemplary experience and practice in stabilizing economic growth, market entities, employment, safeguarding people’s livelihoods, ensuring stability of industrial and supply chains, deepening administrative reform, and optimizing business environment.
A total of 60 practices have been praised, according to the circular. For example, Shanxi province has ensured energy security by increasing coal production, and safeguarding supply, Inner Mongolia autonomous region has made new progress in expanding effective investment, and Jiangxi province has pushed forward reform to continue optimizing and upgrading business environment.
The circular urged all localities and departments to take solid steps amid ongoing efforts to carry out the new development paradigm, accelerate building a new development pattern, and pursue high-quality development.",24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
State Council approves sustainable development innovation zone in Huzhou,https://english.www.gov.cn/policies/latestreleases/202207/15/content_WS62d138fbc6d02e533532e05b.html,2022-07-15,True,environment,"The State Council has approved setting up a sustainable development innovation demonstration zone in the city of Huzhou, East China’s Zhejiang province, according to a circular released on July 15.
The development of Huzhou as a natural resource-intensive area should be driven by green innovation in accordance with the United Nations 2030 Agenda for Sustainable Development, and China’s national plan for implementation.
Integrated application of technologies such as green manufacturing, value-added utilization of ecological resources, big data, precise management and control, and decision-making support is required to increase innovation, upgrade green industries, intensify resource factors, improve the living environment, and promote green lifestyles.
As required in the circular, the development zone should become an exemplar for sustainable development in other ecological resource-intensive areas, and provide practical experience for implementation of the 2030 agenda.
The government of Zhejiang province should establish and improve related coordination mechanisms.
The Ministry of Science and Technology, together with member units of the inter-ministerial joint conference for the pilot zones, should support Huzhou in arranging major projects, launching pilot policies, and innovating in systems and mechanisms.",25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
State Council releases legislative work plan for 2022,https://english.www.gov.cn/policies/latestreleases/202207/14/content_WS62cfdd16c6d02e533532dc1c.html,2022-07-14,True,environment,"The State Council released a circular on July 14 elaborating on its legislative work plan for 2022.
Legislative work in major, emerging and foreign-related areas should be strengthened, and legislative quality and efficiency should be enhanced to achieve high-quality legislation that will ensure high-quality development, improve the socialist system of laws with Chinese characteristics, advance the modernization of China’s system and capacity for governance, and provide strong legal support to build a modern socialist country in all respects, the circular said.
The circular urged departments to arrange legislative work items in a scientific and rational manner based on the goals and tasks for economic and social development, including in-depth reform and opening-up, promoting high-quality economic development, improving people’s wellbeing through development, and strengthening ecological protection to build a beautiful China.
According to the document, efforts should be made to improve legislative systems and mechanisms, and promote high-quality development through good laws and governance. Following the people-centered philosophy, legislation should be more scientific and targeted. Moreover, a risk-prevention mechanism for legislation should also be fostered.
Organization and leadership must be enhanced to ensure high-quality and efficient implementation of the legislative work plan, the circular stressed.
A total of 16 draft laws were proposed for deliberations by the National People's Congress Standing Committee, concerning areas such as customs duties, value-added tax and financial stability.
In addition, 16 administrative regulations will be formulated and amended, including those on urban mass transportation, anti-smuggling comprehensive governance, and protection of minors online.
Other legislative projects regarding national defense, military reform, transformation of government functions, administrative reform, separation of operating permits and business licenses, and optimization of the business environment will also be covered by the annual work plan.",25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
China to launch work-relief programs in major projects,https://english.www.gov.cn/policies/latestreleases/202207/12/content_WS62cd39d9c6d02e533532da1b.html,2022-07-12,True,environment,"The State Council approved a plan to carry out work-relief programs in major projects in order to boost employment and increase incomes for local people, according to a circular released on July 12.
All regions and departments are urged to implement key government-invested projects through work-relief programs as much as possible, to help local people work near home and increase incomes, according to the plan proposed by the National Development and Reform Commission.
The plan clarified work-relief programs in sectors and key projects including transportation, water conservancy, energy, agriculture and rural areas, urban construction, ecological environment and post-disaster restoration and reconstruction.
Development and reform departments, along with other related departments, should conduct in-depth research and formulate the tasks and guidance catalog for key projects in various fields where the work-relief programs can be implemented, the plan said.
Major tasks include formulating an annual list of key work-relief projects, mobilizing local people’s participation mainly in counties, offering training for migrant workers and paying work remunerations on time and in full, the plan said.
The scale of investment in work-relief programs should be expanded, the plan said, launching a set of work-relief programs funded by central budgetary investment in building support facilities under key projects, while increasing the proportion of labor remuneration in central government funds, from over 15 percent to over 30 percent.
Financial institutions are encouraged to step up financing support for work-relief projects in accordance with laws and regulations, and various social forces such as private enterprises and social organizations will be guided to carry out public-interest projects in the form of work-relief programs, the plan said.",25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
China approves national sustainable development zone in Ordos,https://english.www.gov.cn/policies/latestreleases/202207/15/content_WS62d133b6c6d02e533532e041.html,2022-07-15,True,"low-carbon, carbon","The State Council has approved establishing a national innovation demonstration zone for sustainable development in Ordos, North China’s Inner Mongolia autonomous region, according to a circular released on July 15.
The zone should target desertification prevention and control, and green development, the circular said.
While establishing the demonstration zone, the local authority is asked to follow the United Nations 2030 Agenda for Sustainable Development and China’s national plan for implementation.
By utilizing technologies such as comprehensive desertification control, water conservation, clean and efficient use of coal, zero-carbon energies, and carbon capture, utilization, and storage, the local government should improve desertification prevention and control, save water resources, accelerate high-quality development of modern energy economy, strengthen husbandry and rural tourism, and boost innovation-driven development in the region.
Ordos will set an example for green and low-carbon development in desertification areas and accumulate practical experiences for implementing the 2030 Agenda for Sustainable Development, the circular said.
The provincial government should establish coordination mechanisms to support the city in policy implementation. The Ministry of Science and Technology and related organs should offer support in major projects, policy and mechanism innovation, the circular said.",25,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0
Further government digital transformation outlined,https://english.www.gov.cn/policies/latestreleases/202206/23/content_WS62b43851c6d02e533532ca5a.html,2022-06-23,True,environment,"The State Council released a circular on June 23, giving instructions on building a digitalized government, to adapt to the new scientific and technological revolution and industrial changes, to drive the development of the digital economy and the construction of a digital society, and to modernize the national governance system.
The top-level design of the digital government will be further improved by 2025, compatible with modern governance. Building a coordinated, efficient and intelligent digital government will be basically completed by 2035, the circular said.
Digital technologies will be widely applied to macro-control policy-making, analysis of economic and social development, supervision and management on investment, and other aspects.
Digital technologies should be used to establish a new supervision system to maintain market order in fair competition.
Efforts should be made to integrate the online and off-line modes of social governance, and improve digital governance in aspects including dispute resolution, public security management, public safety, and grass-roots social governance.
The national integrated online government service platform calls for constant optimization to provide digitalized and intelligent public services.
Efforts should be made to push forward digital transformation of ecological environment protection, enhance the ecological environment, territory development, and the scientific utilization of resources.
A scientific decision-making mechanism assisted by big data should be established and improved, and digital application scenarios should be extended to dynamic monitoring, statistical analysis and risk prevention and control, to usher in government's scientific decision-making.
The digital release of policy information should be optimized, with improvements made to the online government affairs information platform. And a classified, centralized, shared, and dynamically updated library of policy documents should be set up.
To that end, departments concerned should comprehensively strengthen the security management of digital government, implement a security management system, speed up research on core technologies, further safeguard the key information infrastructure, and cement the application of security precautionary technologies.
And a slew of corresponding systems should be built, highlighting a scientific and standardized system of rules and regulations, an open and shared data resource system, and an intelligent and intensive platform support system.
The digital government construction will become a driving force for digital development, the circular said.",25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
China to establish demonstration zone for sustainable development in Hainan Tibetan autonomous prefecture,https://english.www.gov.cn/policies/latestreleases/202207/15/content_WS62d136a3c6d02e533532e053.html,2022-07-15,True,clean energy,"The State Council approved setting up a national innovation demonstration zone for sustainable development in Hainan Tibetan autonomous prefecture, Northwest China's Qinghai province, according to an official reply released on July 15.
Focusing on the United Nations 2030 Agenda for Sustainable Development and China's national plan for implementation, and in accordance with the construction of the innovation demonstration zones, the circular urged integrated application of technologies involving ecological conservation, clean energy, and ecological agriculture and animal husbandry.
Actions should protect and improve the ecosystem, promote green development of ecological agriculture and animal husbandry, foster new drivers of growth, boost ecological culture and tourism to benefit the local people and support scientific and technological innovation, to serve as a demonstration for ecological protection and management, and coordinated development of the ecological industry in headwater regions and provide practical experience for implementation of the 2030 Agenda for Sustainable Development, the circular said.
The government of Qinghai province should establish and improve the coordination mechanism of related work, according to the circular.
In building the innovation demonstration zones, the circular said, the Ministry of Science and Technology should cooperate with member units of the inter-ministerial joint conference of the national experimental zone for sustainable development to support Hainan Tibetan autonomous prefecture in arranging major projects, piloting policies, and innovating systems and mechanisms.",25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
China issues policy package to stabilize economy,https://english.www.gov.cn/policies/latestreleases/202205/31/content_WS6295ca6ec6d02e533532b89b.html,2022-05-31,True,environment,"The State Council, China’s cabinet, issued a circular on May 31 detailing a package of policies to stabilize the country’s economy. The plan aims to promote high-quality development, effectively coordinate epidemic control and economic development, in order to protect people’s life and health and mitigate the negative impact of the COVID-19 pandemic.
Governments of provinces, autonomous regions and municipalities are required to wield leadership according to the 33 detailed policy measures and arrangements in the policy package.
In finance, China will further enhance value-added tax credit refund policies and tighten the fiscal expenditure schedule. Local government special bonds issuance and utilization should be accelerated with a service extension. Government financing guarantee policies should be activated. Government procurement should further support small and medium-sized enterprises. Social security premiums deferral and employment support policies will be enhanced.
Regarding monetary and financial policies, China encourages delayed repayment of capital and interest on loans for small and medium-sized enterprises, self-employed individuals, truck drivers, and personal housing and consumption loans affected by COVID-19. Inclusive loans to micro and small businesses will be expanded. Real lending rates will be stable with a slight decline, and financing efficiency of capital market will be improved.
In stabilizing investment and promoting consumption, China will accelerate some approved water conservancy programs and speed up investment on transportation infrastructure, continue to build urban underground pipelines, stabilize and expand private investment, promote a healthy and standardized development of the platform economy, and plan to see steady growth in major purchases such as automobiles and home appliances.
China will also spend more efforts in food and energy security. Policies on grains profit guarantee for farmers will be intensified. High-quality coal will be produced while ensuring safety, environment-friendliness and efficient utilization, and some major energy projects will be launched.
To stabilize industry and supply chains, China will reduce utility costs for market entities, gradually reduce and exempt their rent, and help ease the burden on sectors and industries severely affected by the pandemic, such as civil aviation. Enterprises’ resumption and smooth transportation and logistics policies will be optimized, and more support will be provided to logistics hubs and enterprises. Major foreign-funded projects will be prioritized to attract foreign investment.
As for policies concerning people’s livelihood, China will implement support policies for housing provident funds, bolster the employment and entrepreneurship of rural migrant population and rural labor, and enhance social security guarantee measures.",26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
China to promote Nansha opening-up,https://english.www.gov.cn/policies/latestreleases/202206/14/content_WS62a87ebbc6d02e533532c25d.html,2022-06-14,True,environment,"The State Council issued an overall plan to promote comprehensive cooperation among Guangdong, Hong Kong and Macao by further deepening opening-up in Nansha district of South China’s Guangdong province, according to a circular released on June 14.
The plan will be implemented in the whole area of Nansha district, covering a total area of about 803 square kilometers, the circular said, with Nanshawan, Qingsheng hub and Nansha hub in the southern areas of China (Guangdong) Pilot Free Trade Zone serving as launching areas in the first phase.
By 2025, Guangdong-Hong Kong-Macao joint scientific and technological innovation systems and mechanisms in Nansha will be further improved, industrial cooperation will be deepened and regional innovation and industrial transformation systems will be preliminarily established.
High-quality public resources on education and medical care will be pooled at a faster pace, enabling Nansha to attract youth from Hong Kong and Macao to live and work, according to the circular.
By 2035, the regional innovation and industrial transformation system will become more mature, and the capability to transfer and transform international scientific and technological achievements will be significantly enhanced. World-leading public services will be achieved and the world-class business environment will be further improved so as to play a leading role in the Greater Bay Area's participation in international cooperation and competition.
To build industrial cooperation bases for sci-tech innovation, the circular stressed encouraging research institutions in Guangdong, Hong Kong and Macao to organize and implement scientific and technological innovation projects and make breakthroughs in key and core technologies.
Eligible private equity funds from Hong Kong will be supported to finance Hong Kong-invested innovative technology enterprises in Nansha.
Major platforms on sci-tech innovation should be created with more world-class research universities and institutions in place.
Efforts will be made to foster high-tech industries including levying enterprise income tax at a reduced rate of 15 percent for enterprises in sectors encouraged, the circular said.The circular also noted measures to pool international high-end talents, and special support measures for talents from Hong Kong and Macao will be offered in talent introduction, equity incentive, technology investment, professional title evaluation, professional qualification recognition, children's education and commercial medical insurance.
Cooperation platforms on startups and employment for youth should be established, and a slew of measures should be made to encourage existing business incubation bases to provide and expand room for entrepreneurship and employment specifically for young people from Hong Kong and Macao. Businesses started by eligible residents from Hong Kong and Macao in Nansha can enjoy equal support policies such as start-up guaranteed loans and discounted interest as local businesses.
The circular also supports the government of the Hong Kong Special Administrative Region to expand more internship positions and provide subsidies to Hong Kong university students working in Nansha. Headquarters for youth exchange activities will be planned, as part of efforts to strengthen people-to-people exchanges.
To build Nansha into a door for high-level opening-up, a comprehensive service base for Chinese enterprises going global should be built to help the industry and market in Guangzhou, especially Nansha, deepen foreign economic and trade cooperation with Hong Kong and Macao, while building it as international shipping and logistics hub and strengthening international economic cooperation.
A slew of measures should be made to establish a rule connect mechanism by creating a world-class business environment, promoting connectivity in financial markets in an orderly manner and improving the coordination between public services and social management.
The circular also stressed making Nansha a model for urban high-quality development, and more work will be done to step up cooperation in urban planning and development, promote smart cities, advance educational cooperation among Guangdong, Hong Kong and Macao, facilitate medical treatment and elderly care for Hong Kong and Macao residents, and intensify joint efforts in ecological protection and treatment.",26,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Government offers incentives for sound policy implementation,https://english.www.gov.cn/policies/latestreleases/202206/09/content_WS62a1f3d0c6d02e533532beb9.html,2022-06-09,True,environment,"The government has decided they will roll out 30 supportive measures to 199 local authorities as incentives for their efforts and achievements in 2021 regarding implementation of major policies, according to a notice released by the General Office of the State Council on June 9.
Major policies include prevention against major risks, poverty reduction, pollution control, administrative reform to improve the business environment, innovation-driven development, expansion of domestic demands, rural revitalization and the improvement of people’s livelihoods.
Due to their outstanding achievements in boosting innovation-driven development, fostering innovation ecology, improving self-dependent innovation capability and enterprises’ major roles in innovation, accelerating transfer and application of scientific and technological achievements in the past year, Jiangsu, Zhejiang, Anhui, Shandong and Hubei provinces will get incentives in receiving allocated central funds for scientific and technological development, and each province will have one qualified and established provincial high-tech industrial development zone given priority to upgrade to the national level.
Beijing’s Haidian district, the Tianjin Binhai High-tech Industrial Development Area, Hunnan district in Shenyang, Liaoning province, among others, will be given priority to build platforms to bolster innovation and entrepreneurship, with central budget funds tilted toward related investment, according to the notice. These areas have made achievements in implementing policies for mass entrepreneurship and innovation, increased jobs through entrepreneurship, enhanced integrated innovation and supported related platforms.
Beijing and Shanghai municipalities and Jiangsu, Zhejiang and Hubei provinces will get incentives for their outstanding achievements in intellectual property creation, application, protection, management and services; Beijing’s Daxing district, Baotou of the Inner Mongolia autonomous region, Changzhou of Jiangsu province and other places for their stable industrial growth, development of advanced manufacturing clusters, industrial foundation reconstruction and stabilized proportion of manufacturing sector; and the Tianjin Binhai High-tech Industrial Development Area, Harbin of Heilongjiang province, Suzhou of Jiangsu province and other places for fostering and boosting strategic emerging industries, distinct industrial features and advantages, vigorous technological innovation capability.
Areas that have significantly stabilized foreign trade and promoted innovation development include: Shanghai’s Pudong district, Suzhou of Jiangsu province, Ningbo of Zhejiang province, Xiamen of Fujian province, Qingdao of Shandong province, Zhengzhou of Henan province, Wuhan of Hubei province, Shenzhen of Guangdong province, Chengdu of Sichuan province and Xi’an of Shaanxi province. Central funds will go to these places in 2022 to support their foreign trade development, help foster innovative demonstration zones for import promotion and commodity import and export trade fairs.
Beijing and Shanghai municipalities, Jiangsu, Zhejiang and Shandong provinces will get support to conduct financial reform and innovative trials, as they have done well in supporting the real economy with financial services, preventing and solving financial risks and maintaining good financial order.
Jiangsu, Jiangxi, Shandong, Hubei and Hunan provinces, with great efforts to advance high-standard farmland construction, will receive more subsidies in 2022.",26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
China to develop high-quality new energy in new era,https://english.www.gov.cn/policies/latestreleases/202205/30/content_WS62946dc4c6d02e533532b7e5.html,2022-05-30,True,"low-carbon, carbon, environment","The State Council released a circular on the implementation plan to promote the high-quality development of new energy in the new era, drawn up by the National Development and Reform Commission and the National Energy Administration, on May 30.The plan is aimed at accelerating the construction of a clean, low-carbon, safe and highly efficient energy system, and realizing the goal that by 2030, the total installed electricity capacity of wind and solar power will reach 1.2 billion kilowatts.Innovative new energy exploitation and utilization models will be explored, according to the plan. To that end, China will focus on building major wind power and photovoltaic power stations in desert areas, integrate new energy exploitation and utilization with rural revitalization, promote new energy application in industry and construction sectors, and guide the whole society to consume green energy.
A new electricity system adapting to increasingly high proportion of new energy will be built, the circular said, with an emphasis on efforts to facilitate the power distribution network to accommodate distributed new energy.
More administrative reforms were urged in the field of new energy, such as higher efficiency in project approvals, optimized procedures for new energy projects to connect to the power grid and better public services system.
China will support the healthy and orderly development of the new energy industry, and secure reasonable space for its development by improving management rules on land for new energy projects, the circular said.
To fully engage the ecological protection benefits of new energy, the country will actively promote new energy projects that are good for ecological restoration and improve the rural living environment.
Related fiscal and financial policies will also be set up to support new energy development, according to the circular.",26,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
China outlines plan to control new pollutants,https://english.www.gov.cn/policies/latestreleases/202205/24/content_WS628cd024c6d02e533532b3e1.html,2022-05-24,True,"environment, emission, environmental, emissions","The General Office of the State Council issued an action plan on controlling new pollutants, according to a circular released on May 24.
New pollutants, including persistent organic pollutants, endocrine disruptors and antibiotics controlled by international conventions, come from production and use of toxic, harmful chemicals in most cases.
The plan required chemical inspection and monitoring to evaluate environmental risks and accurately identify new high-risk pollutants. Full-packed, targeted measures are required to curb pollution sources, reduce pollutant emissions and treat the polluted environment.
During the 14th Five-Year Plan period (2021-2025), special treatment action will be taken against a batch of controlled new pollutants, with a long-term treatment mechanism to be established.
By 2025, screening over environmental risks on high-concern and high-yield chemicals will be completed. Environmental risk assessment on a batch of chemicals will be finished with an upgrading management system over new pollutants set up. The pollution treatment capability will also be significantly enhanced.
Laws, regulations and management systems on chemical-related environmental issues will be gradually established and improved. A technology standard system will also be built for risk assessment and control.
The plan also urged building an environment information inspection system, an environment risk assessment system for chemical substances and an environment inspection and monitoring system for new pollutants. It also stressed publishing a list of controlled new pollutants on a dynamic basis.
To strictly control pollution sources and prevent new pollutants, the plan emphasized environmental management registration of new pollutants, while requiring further proportion control of controlled new pollutants in products.
Clean production and green manufacturing, regulated use and management of antibiotic drugs and strengthened management of pesticides are also stressed in the plan.
Pilot projects for new pollutant control will be conducted in selected enterprises, industrial parks in Yangtze, Yellow River basins, key drinking water sources and key estuaries and bays.",27,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,5,1,0
National independent innovation demonstration zones approved in Heilongjiang,https://english.www.gov.cn/policies/latestreleases/202205/13/content_WS627e1f02c6d02e533532aa82.html,2022-05-13,True,environment,"The State Council approved three national demonstration zones at Harbin, Daqing and Qiqihar High-tech industrial development zones in Heilongjiang province, Northeast China, according to a circular issued to the provincial government on May 13.
It urges the demonstration zones to implement a new development philosophy and innovation-driven development strategies and fully leverage the location, resources, human resources and industrial technologies, and other advantages of Heilongjiang province.
Taking the lead in carrying and trying innovation policies, they will continuously improve independent innovation and build a modern industrial system in order to support the overall vitalization of Heilongjiang province and the entire Northeast China.
At the same time, the demonstration zones should help develop Harbin, Daqing and Qiqihar High-tech industrial development zones into pilot zones for reform and innovation, demonstration zones for old industrial bases and innovative urban transformation, ecological demonstration zones for innovation, and entrepreneurship and pilot zones for integrative opening to Russia and northeast Asia.
Policies concerning national independent innovation demonstration zones will be applied to the zones, the circular said, with further reform based on local conditions to streamline administration, delegate powers and optimize services.
While improving the climate for innovation, entrepreneurship and business environment, strengthening optimization and integration of innovative resources, and deepening scientific and technological mechanism reform, the demonstration zones are expected to accumulate experiences that can be replicated and extended later in facilitating traditional industries in innovative transformation, cultivating emerging industrial clusters of strategic importance, and building major scientific and technological innovation platforms.",27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
China to promote national health during 14th Five-Year Plan,https://english.www.gov.cn/policies/latestreleases/202205/20/content_WS62874295c6d02e533532b0bd.html,2022-05-20,True,environment,"The General Office of the State Council issued a plan to improve policies on national health, and push forward the Healthy China initiative to meet people’s growing need for well-being during the 14th Five-Year Plan period (2021-2025), according to a circular released on May 20.
The circular urged accelerating setting up institutions and systems that put people's health first, stressed taking health into consideration in all policies, and underlined the importance of developing healthy life and work styles, while highlighting disease prevention with focus on major diseases, risk factors and vulnerable groups.
Basic medical and health services will become more equitable and accessible, narrowing the gaps in resource allocation, service capability and health conditions between urban and rural areas and among different regions and groups. The unique advantage of traditional Chinese medicine should be used in coordination with Western medicine.
By 2025, China’s public health system will be further upgraded. The basic medical and health care system with Chinese characteristics will gradually improve with significantly intensified emergency response to major epidemic outbreaks and public health emergencies, the circular said.
Health science and technology innovation will be significantly enhanced, life expectancy will continue to increase by one year based on 2020 figures, and the average healthy life expectancy will also be increased.
By 2035, China’s health care system will adapt to the basically achieved socialist modernization. Chinese people’s average life expectancy will be over 80 with a gradually rising average healthy life expectancy.
The public network of health protection should be tightened with more measures, including strengthening disease prevention and control capacity, optimizing monitoring and early-warning systems, improving emergency response and handling mechanisms, and elevating treatment in major epidemics.
The circular also required more efforts in handling health problems and influencing factors, which calls for popularizing healthy lifestyles, pushing for prevention and control of infectious, parasitic and endemic diseases, intensifying comprehensive chronic disease management and injury prevention, improving mental health services, and securing a health-friendly environment and food and drug safety.
To safeguard different groups’ health, the circular stressed improving maternity services, and safeguarding the health of women, children and the elderly, while strengthening occupational health management. Also, health management for certain vulnerable groups, such as people with disabilities, will be intensified.
The circular also called for improving medical and health services by implementing pre-registration and day care services and innovating emergency services to enhance the quality and efficiency of medical treatment for major acute diseases. Traditional Chinese medicine should also be further developed through technological innovation, according to the circular.",27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
China releases action plan on rural construction,https://english.www.gov.cn/policies/latestreleases/202205/24/content_WS628c31bcc6d02e533532b372.html,2022-05-24,True,environment,"BEIJING—China published an action plan on rural construction on May 23 to improve people's livelihoods in rural areas and facilitate the country's rural revitalization drive.
By 2025, tangible progress should be made on rural construction, and continuous improvement should be seen in the rural living environment, according to the document jointly issued by the General Office of the Communist Party of China Central Committee and the State Council General Office.
In the meantime, China also expects positive progress on ensuring that every village and household has access to rural infrastructure, steady advancement in basic public services, and solid results on promoting cultural and ethical progress in rural areas.
The action plan will play a guiding role in advancing the rural construction initiative and making rural areas more attractive places to live and work, according to the Office of the Central Rural Work Leading Group.
The document lists 12 key tasks for promoting rural construction, including formulating a unified plan, carrying out major projects and improving relevant mechanisms in rural areas.
The projects will cover areas such as road transport, water supply, energy, logistics, informatization, comprehensive services, rural housing and living environment, it said.",27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
China to revitalize idle assets,https://english.www.gov.cn/policies/latestreleases/202205/25/content_WS628df14cc6d02e533532b4d0.html,2022-05-25,True,clean energy,"China will further release the value of idle assets and expand effective investment, according to a circular issued by the State Council on May 25.
Large-scale infrastructure projects with considerable profits or great profit potential are the main targets of idle assets to be tapped, which include transportation, water conservancy, clean energy, government-subsidized rental housing, public facilities, ecological protection, industrial parks, warehouse logistics, and tourism, the circular said.
The circular urged focusing on regions where construction tasks are strenuous, with large-scale and high-quality assets. Regions with high pressure to maintain fiscal balance and high local government debt will also be prioritized.
State-owned enterprises with large infrastructure idle assets, heavy construction tasks and high debt ratios will be guided to activate idle assets as a way to maintain and appreciate State-owned assets, prevent debt risks, raise construction funds and prioritize asset structure. Private enterprises are also encouraged to participate, according to the circular.
China will promote the healthy development of real estate investment trusts (REITs) in infrastructure field, and public-private partnerships (PPP) will proceed in a standardized and orderly manner. Renovation and extension of idle projects will be actively explored.
Further policy support will be provided in tapping the potential of idle assets, according to the circular. It also said that capital recovered from idle assets should be well managed.
Risk prevention measures will be strictly implemented, the circular said.",27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pilot zone for Yellow River basin protection approved,https://english.www.gov.cn/policies/latestreleases/202204/26/content_WS6267bb34c6d02e5335329f26.html,2022-04-26,True,"low-carbon, carbon, environment, environmental","The State Council approved the construction of a pilot zone for ecological protection and high-quality development in the Yellow River basin in Northwest China's Ningxia Hui autonomous region, according to a circular released on April 26.
The circular urged balancing ecological protection and regional development and coordinating development and security while sticking to green and low-carbon development.
Environmental remediation, water conservation and ecological restoration must be well-implemented in order to promote general Yellow River protection, the circular said.
The people’s government of Ningxia must formulate supporting policies under the coordination and guidance of the State Council.
The National Development and Reform Commission and the leading group on promoting ecological protection and high-quality development of the Yellow River basin must follow up, analyze and supervise the implementation of the plan, the circular said.",28,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
China issues guideline on establishing unified domestic market,https://english.www.gov.cn/policies/latestreleases/202204/11/content_WS625360f2c6d02e533532900f.html,2022-04-11,True,environment,"BEIJING — China has released a guideline on accelerating the establishment of a unified domestic market that is highly efficient, rules-based, fair for competition, and open.
China aims to promote the efficient circulation and expansion of the domestic market, foster a stable, fair, transparent, and predictable business environment, and reduce market transaction costs. It further aims to boost sci-tech innovation and industrial upgrade and cultivate new advantages for participating in international competition and cooperation, said the guideline, jointly issued by the Communist Party of China Central Committee and the State Council.
Efforts will be made to improve a unified property rights protection system, implement a unified market access system, and optimize a unified social credit system.
The guideline underscored promoting the interconnectivity of market facilities, including building a modernized circulation network, improving the exchanging channels of market information, and upgrading the transaction platforms.
China will work to develop a unified domestic market of productivity factors and resources, including land, labor, capital, technology, data, energy, and the environment.
The guideline stressed the establishment of unified market regulatory rules and comprehensive improvement of the market regulatory capabilities. It called for strengthened anti-monopoly efforts and crackdown on practices of unfair competition.",28,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
